time_ms,pot1,pot2,pot3,pot4
83586,197,594,548,510
83596,197,592,548,510
83606,197,591,547,510
83616,197,590,547,509
83627,197,589,546,509
83637,198,588,546,509
83647,198,587,546,509
83657,198,586,545,509
83667,198,585,544,509
83677,198,584,544,509
83687,198,583,544,509
83697,198,582,544,509
83707,198,581,544,509
83717,198,580,543,509
83727,198,579,542,509
83737,198,578,541,509
83747,198,577,540,509
83757,198,576,540,509
83767,198,574,539,509
83777,198,572,539,509
83787,198,571,538,509
83798,198,570,537,509
83808,198,569,536,509
83818,198,567,535,509
83828,198,566,534,509
83838,198,564,533,509
83848,198,563,532,509
83858,198,562,531,509
83868,198,560,530,509
83878,198,558,529,509
83888,198,556,528,509
83898,199,555,527,509
83908,199,553,526,509
83918,199,552,525,509
83928,199,551,524,509
83938,199,549,523,509
83948,199,547,522,509
83958,199,545,521,509
83968,200,543,520,509
83978,200,541,519,509
83988,200,540,518,509
83998,200,539,517,509
84008,201,537,515,509
84018,201,535,514,509
84028,201,534,513,509
84038,201,532,512,509
84048,201,531,511,509
84058,201,529,510,509
84068,201,528,509,509
84078,201,526,508,509
84088,201,525,506,509
84098,201,523,504,509
84108,201,521,503,509
84118,201,520,502,509
84128,202,518,501,509
84139,202,516,499,509
84149,202,514,498,509
84159,203,513,496,509
84169,203,512,495,509
84179,204,510,494,508
84189,205,508,492,507
84199,205,507,491,507
84209,205,506,490,507
84219,206,504,489,506
84229,207,503,488,506
84239,208,501,487,505
84249,208,500,486,504
84259,208,499,485,503
84269,209,498,484,502
84279,210,497,483,501
84289,210,495,482,500
84299,210,493,481,499
84310,211,492,480,498
84320,211,491,479,497
84330,211,490,478,496
84340,212,488,477,495
84350,213,487,476,494
84360,213,485,476,493
84370,214,484,476,492
84380,215,483,475,491
84390,215,482,475,490
84400,216,481,474,489
84410,217,479,473,488
84420,217,478,473,487
84430,218,477,472,486
84440,219,475,472,485
84450,220,474,471,484
84460,221,473,470,483
84470,221,472,470,482
84480,222,471,470,480
84490,223,470,469,479
84500,224,469,468,478
84510,225,468,467,477
84520,226,467,466,476
84530,227,466,466,475
84540,228,465,465,474
84550,229,464,465,473
84560,230,463,465,472
84570,231,462,464,471
84580,232,461,463,470
84590,233,460,462,469
84600,234,459,461,468
84610,235,458,460,468
84620,236,457,459,467
84630,237,456,458,467
84640,238,455,458,466
84651,239,454,457,466
84661,240,453,456,466
84671,241,452,455,466
84681,242,451,454,466
84691,243,450,453,466
84701,244,449,452,466
84711,245,448,451,466
84721,246,447,450,466
84731,247,446,449,466
84741,248,445,448,466
84751,249,444,447,466
84761,250,443,446,466
84771,251,442,444,466
84781,252,441,443,466
84791,252,441,442,466
84801,253,441,441,466
84811,254,441,440,466
84822,254,440,438,466
84832,255,440,437,466
84842,256,439,435,466
84852,256,439,434,466
84862,257,438,433,466
84872,257,438,432,466
84882,257,438,430,466
84892,258,438,429,466
84902,258,438,428,466
84912,258,438,427,466
84922,258,438,425,466
84932,259,438,424,466
84942,260,438,423,466
84952,260,437,422,466
84962,261,437,421,466
84972,261,437,420,466
84982,261,437,419,466
84992,262,437,418,466
85002,262,437,417,466
85012,262,437,416,466
85022,262,437,415,466
85032,263,437,414,467
85042,264,437,413,468
85052,264,437,412,468
85062,264,437,411,469
85072,265,437,410,470
85082,265,437,409,471
85092,265,437,408,472
85102,265,437,407,473
85112,265,437,406,474
85122,265,437,405,475
85132,265,437,404,476
85142,265,437,403,477
85152,265,437,402,478
85163,265,437,401,479
85173,265,437,400,481
85183,265,437,399,482
85193,265,437,398,483
85203,265,437,397,485
85213,265,437,396,486
85223,265,437,395,487
85233,265,437,394,489
85243,265,437,393,490
85253,265,437,392,491
85263,265,437,391,493
85273,265,437,390,494
85283,265,437,389,495
85293,265,437,388,496
85303,265,437,387,497
85313,265,437,386,498
85323,265,437,385,499
85334,265,437,384,500
85344,265,437,383,501
85354,265,437,383,502
85364,265,437,383,502
85374,265,437,382,503
85384,266,437,382,504
85394,266,437,382,504
85404,266,437,381,504
85414,266,437,381,504
85424,266,437,381,505
85434,266,437,381,505
85444,266,437,381,505
85454,266,437,381,505
85464,266,438,381,505
85474,266,438,381,505
85484,266,439,380,505
85494,266,439,380,505
85504,266,440,380,505
85514,266,440,380,505
85524,266,440,380,505
85534,266,441,380,506
85544,266,441,380,506
85554,266,441,380,507
85564,266,442,380,507
85574,266,442,380,507
85584,266,442,380,507
85594,266,442,380,507
85604,266,442,380,507
85614,266,443,380,507
85624,266,443,380,508
85634,266,443,380,508
85644,266,443,380,508
85654,266,443,380,508
85664,266,443,380,508
85675,266,443,380,508
85685,266,443,380,508
85695,266,443,380,508
85705,266,443,380,508
85715,266,443,380,508
85725,266,443,380,508
85735,266,443,380,508
85745,266,443,380,508
85755,266,443,380,508
85765,266,443,379,508
85775,266,443,379,508
85785,266,443,379,508
85795,266,443,379,508
85805,266,443,379,508
85815,266,443,379,508
85825,266,443,379,508
85835,266,443,379,508
85846,266,443,379,508
85856,266,443,379,508
85866,266,443,379,508
85876,266,443,379,508
85886,266,444,379,508
85896,266,444,379,508
85906,266,444,379,508
85916,266,444,379,508
85926,266,444,379,508
85936,266,444,379,508
85946,266,444,379,508
85956,266,444,379,508
85966,266,444,379,508
85976,266,444,379,508
85986,266,444,379,508
85996,266,444,379,508
86006,266,444,379,508
86016,266,444,379,508
86026,266,444,379,508
86036,266,444,379,508
86046,266,444,379,508
86056,266,444,379,508
86066,266,444,379,508
86076,266,444,379,508
86086,266,444,379,508
86096,266,444,379,508
86106,266,444,379,508
86116,266,444,379,508
86126,266,444,379,508
86136,266,444,379,508
86146,266,444,379,508
86156,266,444,379,508
86166,266,444,379,508
86176,266,444,379,508
86187,266,444,379,508
86197,266,444,379,508
86207,266,444,379,508
86217,266,444,379,508
86227,266,444,379,508
86237,266,444,379,508
86247,266,444,379,508
86257,266,444,379,508
86267,266,444,379,508
86277,266,444,379,508
86287,266,444,379,508
86297,266,444,379,508
86307,266,444,379,508
86317,266,444,379,508
86327,266,444,379,508
86337,266,444,379,508
86347,266,444,379,508
86358,266,444,379,508
86368,266,444,379,508
86378,266,444,379,508
86388,266,444,379,508
86398,266,444,379,508
86408,266,444,379,508
86418,266,444,379,508
86428,266,444,379,508
86438,266,444,379,508
86448,266,444,379,508
86458,266,444,379,508
86468,266,444,379,508
86478,266,444,379,508
86488,266,444,379,508
86498,266,444,379,508
86508,266,444,379,508
86518,266,445,379,508
86528,266,445,379,508
86538,266,445,379,508
86548,266,445,379,509
86558,266,445,379,509
86568,266,445,379,509
86578,266,445,379,509
86588,266,445,379,509
86598,266,445,379,509
86608,266,445,379,509
86618,266,445,379,509
86628,266,445,379,509
86638,266,445,379,509
86648,266,445,379,509
86658,266,445,379,509
86668,266,445,379,509
86678,266,445,379,509
86688,266,445,379,509
86699,266,445,379,509
86709,266,445,379,509
86719,266,445,379,509
86729,266,445,379,509
86739,266,445,379,509
86749,266,446,379,509
86759,266,446,379,509
86769,265,446,379,509
86779,265,446,379,509
86789,265,446,379,509
86799,265,446,379,509
86809,265,446,379,509
86819,265,446,379,509
86829,265,446,379,509
86839,265,446,379,509
86849,265,446,379,509
86859,265,446,379,509
86870,264,446,379,509
86880,264,446,379,509
86890,264,446,379,509
86900,264,446,379,509
86910,264,446,379,509
86920,264,446,379,509
86930,264,446,379,509
86940,264,446,379,509
86950,264,446,379,509
86960,263,446,379,509
86970,263,446,379,509
86980,263,446,379,509
86990,263,447,379,509
87000,263,447,379,509
87010,263,448,379,509
87020,263,448,379,509
87030,263,449,379,509
87040,263,450,379,509
87050,263,451,379,509
87060,263,452,379,509
87070,263,453,380,509
87080,263,454,380,509
87090,263,455,380,509
87100,263,456,380,509
87110,263,457,381,509
87120,263,458,382,509
87130,263,459,383,509
87140,263,459,384,509
87150,263,460,384,509
87160,263,460,384,509
87170,263,461,385,509
87180,263,461,385,509
87190,263,461,385,509
87200,263,461,385,509
87211,263,461,385,509
87221,263,461,385,509
87231,263,461,385,509
87241,263,461,385,509
87251,263,461,385,509
87261,263,461,385,509
87271,263,461,385,509
87281,263,461,385,509
87291,263,461,385,509
87301,263,461,385,509
87311,263,461,385,509
87321,263,461,385,509
87331,263,461,386,509
87341,263,461,386,509
87351,263,461,386,509
87361,263,461,386,509
87371,263,461,386,509
87382,263,461,386,509
87392,263,461,386,509
87402,263,461,386,509
87412,263,461,386,509
87422,263,461,386,509
87432,263,461,386,509
87442,263,461,386,509
87452,263,461,386,509
87462,263,461,386,509
87472,263,461,386,509
87482,263,461,386,509
87492,263,461,386,509
87502,263,461,386,509
87512,263,461,386,509
87522,263,461,386,509
87532,263,461,386,509
87542,263,461,386,509
87552,263,461,386,509
87562,263,461,386,509
87572,263,461,386,509
87582,263,461,386,509
87592,263,461,386,509
87602,263,461,386,509
87612,263,461,386,509
87622,263,461,386,509
87632,263,461,386,509
87642,263,461,386,509
87652,263,461,386,509
87662,263,461,386,509
87672,263,461,386,509
87682,263,461,386,509
87692,263,461,386,509
87702,263,461,386,509
87712,263,461,386,509
87723,263,461,386,509
87733,263,462,386,509
87743,263,462,386,509
87753,263,462,386,509
87763,263,462,386,509
87773,263,462,386,509
87783,263,462,386,509
87793,263,462,386,509
87803,263,462,386,509
87813,263,462,386,509
87823,263,462,386,509
87833,263,462,386,509
87843,263,462,386,509
87853,263,462,386,509
87863,263,462,386,509
87873,263,462,386,509
87883,263,462,386,509
87894,263,462,386,509
87904,263,462,386,509
87914,263,462,386,509
87924,263,462,386,509
87934,263,462,386,509
87944,263,462,386,509
87954,263,462,386,509
87964,263,462,386,509
87974,263,462,386,509
87984,263,462,386,509
87994,264,462,386,509
88004,264,462,386,509
88014,264,462,386,509
88024,264,462,386,509
88034,264,462,386,509
88044,264,462,386,509
88054,264,462,386,509
88064,264,462,386,509
88074,264,462,386,509
88084,264,462,386,509
88094,264,462,386,509
88104,264,462,386,509
88114,264,462,386,509
88124,264,462,386,509
88134,264,462,386,509
88144,264,462,386,509
88154,264,462,386,509
88164,264,462,386,509
88174,264,462,386,509
88184,264,462,386,509
88194,264,462,386,509
88204,264,462,386,509
88214,264,462,386,509
88224,264,462,386,509
88235,264,462,386,509
88245,264,462,386,509
88255,264,462,386,509
88265,264,462,386,509
88275,264,462,386,509
88285,264,462,386,509
88295,264,462,386,509
88305,264,462,386,509
88315,264,462,386,509
88325,264,462,386,509
88335,264,462,386,509
88345,264,462,386,509
88355,264,462,386,509
88365,264,462,386,509
88375,264,462,386,509
88385,264,462,386,509
88395,264,462,386,509
88406,264,462,386,509
88416,264,462,386,509
88426,264,462,386,509
88436,264,462,386,509
88446,264,462,386,509
88456,264,462,386,509
88466,264,462,386,509
88476,264,462,386,509
88486,264,462,386,509
88496,264,462,386,509
88506,264,462,386,509
88516,264,462,386,509
88526,264,462,386,509
88536,264,462,386,509
88546,264,462,386,509
88556,264,462,386,509
88566,264,462,386,509
88576,264,462,386,509
88586,264,462,386,509
88596,264,462,386,509
88606,264,462,386,509
88616,264,462,386,509
88626,264,462,386,509
88636,264,462,386,509
88646,264,462,386,509
88656,264,462,386,509
88666,264,462,386,509
88676,264,462,386,509
88686,264,462,386,509
88696,264,462,386,509
88706,264,462,386,509
88716,264,462,386,509
88726,264,462,386,509
88736,264,462,386,509
88747,264,462,386,509
88757,264,462,386,509
88767,264,462,386,509
88777,264,462,386,509
88787,264,462,386,509
88797,264,462,386,509
88807,264,462,386,509
88817,264,462,386,509
88827,264,462,386,509
88837,264,462,386,509
88847,264,462,386,509
88857,264,462,386,509
88867,264,462,386,509
88877,264,462,386,509
88887,264,462,386,509
88897,264,462,386,509
88907,264,462,386,509
88918,264,462,386,509
88928,264,462,386,509
88938,264,462,386,509
88948,264,462,386,509
88958,264,462,386,509
88968,264,462,386,509
88978,264,462,386,509
88988,264,462,386,509
88998,264,462,386,509
89008,264,462,386,509
89018,264,462,386,509
89028,264,462,386,509
89038,264,462,386,509
89048,264,462,386,509
89058,264,462,386,509
89068,264,462,386,509
89078,264,462,386,509
89088,264,462,386,509
89098,264,462,386,509
89108,264,462,386,509
89118,264,462,386,509
89128,264,462,386,509
89138,264,462,386,509
89148,264,462,386,509
89158,264,462,386,509
89168,264,462,386,509
89178,264,462,386,509
89188,264,462,386,509
89198,264,462,386,509
89208,264,462,386,509
89218,264,462,386,509
89228,264,462,386,509
89238,264,462,386,509
89248,264,462,386,509
89259,264,462,386,509
89269,264,462,386,509
89279,264,462,386,509
89289,264,462,386,509
89299,264,462,386,509
89309,264,462,386,509
89319,264,462,386,509
89329,264,462,386,509
89339,264,462,386,509
89349,264,462,386,509
89359,264,462,386,509
89369,264,462,386,509
89379,264,462,386,509
89389,264,462,386,509
89399,264,462,386,509
89409,264,462,386,509
89419,264,462,386,509
89430,264,462,386,509
89440,264,462,386,509
89450,264,462,386,509
89460,264,462,386,509
89470,264,462,386,509
89480,264,462,386,509
89490,264,462,386,509
89500,264,462,386,509
89510,264,462,386,509
89520,264,462,386,509
89530,264,462,386,509
89540,264,462,386,509
89550,264,462,386,509
89560,264,462,386,509
89570,264,462,386,509
89580,264,462,386,509
89590,264,462,386,509
89600,264,462,386,509
89610,264,462,386,509
89620,264,462,386,509
89630,264,462,386,509
89640,264,462,386,509
89650,264,462,386,509
89660,264,462,386,509
89670,264,462,386,509
89680,264,462,386,509
89690,264,462,386,509
89700,264,462,386,509
89710,264,462,386,509
89720,264,462,386,509
89730,264,462,386,509
89740,264,462,386,509
89750,263,462,386,509
89760,263,462,386,509
89771,263,462,386,509
89781,263,462,386,509
89791,263,462,386,509
89801,263,462,386,509
89811,263,462,386,509
89821,263,462,386,509
89831,263,462,386,509
89841,263,462,386,509
89851,263,462,386,509
89861,263,462,386,509
89871,263,462,386,509
89881,263,462,386,509
89891,263,462,386,509
89901,263,462,386,509
89911,263,462,386,509
89921,263,462,386,509
89931,263,462,386,509
89942,263,462,386,509
89952,263,462,386,509
89962,263,462,386,509
89972,263,462,386,509
89982,263,462,386,509
89992,263,462,386,509
90002,263,462,386,509
90012,263,462,386,509
90022,263,462,386,509
90032,263,462,386,509
90042,263,462,386,509
90052,263,462,386,509
90062,263,462,386,509
90072,263,462,386,509
90082,263,462,386,509
90092,263,462,386,509
90102,263,462,386,509
90112,263,462,386,509
90122,263,462,386,509
90132,263,462,386,509
90142,263,462,386,509
90152,263,462,386,509
90162,263,462,386,509
90172,263,462,386,509
90182,263,462,386,509
90192,263,462,386,509
90202,263,462,386,509
90212,263,462,386,509
90222,263,462,386,509
90232,263,462,386,509
90242,263,462,386,509
90252,263,462,386,509
90262,263,462,386,509
90272,263,462,386,509
90283,263,462,386,509
90293,263,462,386,509
90303,263,462,386,509
90313,263,462,386,509
90323,263,462,386,509
90333,263,462,386,509
90343,263,462,386,509
90353,263,462,386,509
90363,263,462,386,509
90373,263,462,386,509
90383,263,462,386,509
90393,263,462,386,509
90403,263,462,386,509
90413,263,462,386,509
90423,263,462,386,509
90433,263,462,386,509
90443,263,462,386,509
90454,263,462,386,509
90464,263,462,386,509
90474,263,462,386,509
90484,263,462,386,509
90494,263,462,386,509
90504,263,462,386,509
90514,263,462,386,509
90524,263,462,386,509
90534,263,462,386,509
90544,263,462,386,509
90554,263,462,386,509
90564,263,462,386,509
90574,263,462,386,509
90584,263,462,386,509
90594,263,462,386,509
90604,263,462,386,509
90614,263,462,386,509
90624,263,462,386,509
90634,263,462,386,509
90644,263,462,386,509
90654,263,462,386,509
90664,263,462,386,509
90674,263,462,386,509
90684,263,462,386,509
90694,263,462,386,509
90704,263,462,386,509
90714,263,462,386,509
90724,263,462,386,509
90734,263,462,386,509
90744,263,462,386,509
90754,263,462,386,509
90764,263,462,386,509
90774,263,462,386,509
90784,263,462,386,509
90795,263,462,386,509
90805,263,462,386,509
90815,263,462,386,509
90825,263,462,386,509
90835,263,462,386,509
90845,263,462,386,509
90855,263,462,386,509
90865,263,462,386,509
90875,263,462,386,509
90885,263,462,386,509
90895,263,462,386,509
90905,263,462,386,509
90915,263,462,386,509
90925,263,462,386,509
90935,263,462,386,509
90945,263,462,386,509
90955,263,462,386,509
90966,263,462,386,509
90976,263,462,386,509
90986,263,462,386,509
90996,263,462,386,509
91006,263,462,386,509
91016,263,462,386,509
91026,263,462,386,509
91036,263,462,386,509
91046,263,462,386,509
91056,263,462,386,509
91066,263,462,386,509
91076,263,462,386,509
91086,263,462,386,509
91096,263,462,386,509
91106,263,462,386,509
91116,263,462,386,509
91126,263,462,386,509
91136,263,462,386,509
91146,263,462,386,509
91156,263,462,386,509
91166,263,462,386,509
91176,263,462,386,509
91186,263,462,386,509
91196,263,462,386,509
91206,263,462,386,509
91216,263,462,386,509
91226,263,462,386,509
91236,263,462,386,509
91246,263,462,386,509
91256,263,462,386,509
91266,263,462,386,509
91276,263,462,386,509
91286,263,462,386,509
91296,263,462,386,509
91307,263,462,386,509
91317,263,462,386,509
91327,263,462,386,509
91337,263,462,386,509
91347,263,462,386,509
91357,263,462,386,509
91367,263,462,386,509
91377,263,462,386,509
91387,263,462,386,509
91397,263,462,386,509
91407,263,462,386,509
91417,263,462,386,509
91427,263,462,386,509
91437,263,462,386,509
91447,263,462,386,509
91457,263,462,386,509
91467,263,462,386,509
91478,263,462,386,509
91488,263,462,386,509
91498,263,462,386,509
91508,263,462,386,509
91518,263,462,386,509
91528,263,462,386,509
91538,263,462,386,509
91548,263,462,386,509
91558,263,462,386,509
91568,263,462,386,509
91578,263,462,386,509
91588,262,462,386,509
91598,262,462,386,509
91608,262,462,386,509
91618,262,462,386,509
91628,262,462,386,509
91638,262,462,386,509
91648,262,462,386,509
91658,262,462,386,509
91668,262,462,386,509
91678,262,462,386,509
91688,262,462,386,509
91698,262,462,386,509
91708,262,462,386,509
91718,262,462,386,509
91728,262,462,386,509
91738,262,462,386,509
91748,262,462,386,509
91758,262,462,386,509
91768,262,462,386,509
91778,262,462,386,509
91788,262,462,386,509
91798,262,462,386,509
91808,262,462,386,509
91819,262,462,386,509
91829,262,462,386,509
91839,262,462,386,509
91849,262,462,386,509
91859,262,462,386,509
91869,262,462,386,509
91879,262,462,386,509
91889,262,462,386,509
91899,262,462,386,509
91909,262,462,386,509
91919,262,462,386,509
91929,262,462,386,509
91939,262,462,386,509
91949,262,462,386,509
91959,262,462,386,509
91969,262,462,386,509
91979,262,462,386,509
91990,262,462,386,509
92000,262,462,386,509
92010,262,462,386,509
92020,262,462,386,509
92030,262,462,386,509
92040,262,462,386,509
92050,262,462,386,509
92060,262,462,386,509
92070,262,462,386,509
92080,262,462,386,509
92090,262,462,386,509
92100,262,462,386,509
92110,262,462,386,509
92120,262,462,386,509
92130,262,462,386,509
92140,262,462,386,509
92150,262,462,386,509
92160,262,462,386,509
92170,262,462,386,509
92180,262,462,386,509
92190,262,462,386,509
92200,262,462,386,509
92210,262,462,386,509
92220,262,462,386,509
92230,262,462,386,509
92240,262,462,386,509
92250,262,462,386,509
92260,262,462,386,509
92270,262,462,386,509
92280,262,462,386,509
92290,262,462,386,509
92300,262,462,386,509
92310,262,462,386,509
92320,262,462,386,509
92331,262,462,386,509
92341,262,462,386,509
92351,262,462,386,509
92361,262,462,386,509
92371,262,462,386,509
92381,262,462,386,509
92391,262,462,386,509
92401,262,462,386,509
92411,262,462,386,509
92421,262,462,386,509
92431,262,462,386,509
92441,262,462,386,509
92451,262,462,386,509
92461,262,462,386,509
92471,262,462,386,509
92481,262,462,386,509
92491,262,462,386,509
92502,262,462,386,509
92512,262,462,386,509
92522,262,462,386,509
92532,262,462,386,509
92542,262,462,386,509
92552,262,462,386,509
92562,262,462,386,509
92572,262,462,386,509
92582,262,462,386,509
92592,262,462,386,509
92602,262,462,386,509
92612,262,462,386,509
92622,262,462,386,509
92632,262,462,386,509
92642,262,462,386,509
92652,262,462,386,509
92662,262,462,386,509
92672,262,462,386,509
92682,262,462,386,509
92692,262,462,386,509
92702,262,462,386,509
92712,262,462,386,509
92722,262,462,386,509
92732,262,462,386,509
92742,262,462,386,509
92752,262,462,386,509
92762,262,462,386,509
92772,262,462,386,509
92782,262,462,386,509
92792,262,462,386,509
92802,262,462,386,509
92812,262,462,386,509
92822,262,462,386,509
92832,262,462,386,509
92843,262,462,386,509
92853,262,462,386,509
92863,262,462,386,509
92873,262,462,386,509
92883,262,462,386,509
92893,262,462,386,509
92903,262,462,386,509
92913,262,462,386,509
92923,262,462,386,509
92933,262,462,386,509
92943,262,462,386,509
92953,262,462,386,509
92963,262,462,386,509
92973,262,462,386,509
92983,262,462,386,509
92993,262,462,386,509
93003,262,462,386,509
93014,262,462,386,509
93024,262,462,386,509
93034,262,462,386,509
93044,262,462,386,509
93054,262,462,386,509
93064,262,462,386,509
93074,262,462,386,509
93084,262,462,386,509
93094,262,462,386,509
93104,262,462,386,509
93114,262,462,386,509
93124,262,462,386,509
93134,262,462,386,509
93144,262,462,386,509
93154,262,462,386,509
93164,262,462,386,509
93174,262,462,386,509
93184,262,462,386,509
93194,262,462,386,509
93204,262,462,386,509
93214,262,462,386,509
93224,262,462,386,509
93234,262,462,386,509
93244,262,462,386,509
93254,262,462,386,509
93264,262,462,386,509
93274,262,462,386,509
93284,262,462,386,509
93294,262,462,386,509
93304,262,462,386,509
93314,262,462,386,509
93324,262,462,386,509
93334,262,462,386,509
93344,262,462,386,509
93355,262,462,386,509
93365,262,462,386,509
93375,262,462,386,509
93385,262,462,386,509
93395,262,462,386,509
93405,262,462,386,509
93415,262,462,386,509
93425,262,462,386,509
93435,262,462,386,509
93445,262,462,386,509
93455,262,462,386,509
93465,262,462,386,509
93475,262,462,386,509
93485,262,462,386,509
93495,262,462,386,509
93505,262,462,386,509
93515,262,462,386,509
93526,262,462,386,509
93536,262,462,386,509
93546,262,462,386,509
93556,262,462,386,509
93566,262,462,386,509
93576,262,462,386,509
93586,262,462,386,509
93596,262,462,386,509
93606,262,462,386,509
93616,262,462,386,509
93626,262,462,386,509
93636,262,462,386,509
93646,262,462,386,509
93656,262,462,386,509
93666,262,462,386,509
93676,262,462,386,509
93686,262,462,386,509
93696,262,462,386,509
93706,262,462,386,509
93716,262,462,386,509
93726,262,462,386,509
93736,262,462,386,509
93746,262,462,386,509
93756,262,462,386,509
93766,262,462,386,509
93776,262,462,386,509
93786,262,462,386,509
93796,262,462,386,509
93806,262,462,386,509
93816,262,462,386,509
93826,262,462,386,509
93836,262,462,386,509
93846,262,462,386,509
93856,262,462,386,509
93867,262,462,386,509
93877,262,462,386,509
93887,262,462,386,509
93897,262,462,386,509
93907,262,462,386,509
93917,262,462,386,509
93927,262,462,386,509
93937,262,462,386,509
93947,262,462,386,509
93957,262,462,386,509
93967,262,462,386,509
93977,262,462,386,509
93987,262,462,386,509
93997,262,462,386,509
94007,262,462,386,509
94017,262,462,386,509
94027,262,462,386,509
94038,262,462,386,509
94048,262,462,386,509
94058,262,462,386,509
94068,262,462,386,509
94078,262,462,386,509
94088,262,462,386,509
94098,262,462,386,509
94108,262,462,386,509
94118,262,462,386,509
94128,262,462,386,509
94138,262,462,386,509
94148,262,462,386,509
94158,262,462,386,509
94168,262,462,386,509
94178,262,462,386,509
94188,262,462,386,509
94198,262,462,386,509
94208,262,462,386,509
94218,262,462,386,509
94228,262,462,386,509
94238,262,462,386,509
94248,262,462,386,509
94258,262,462,386,509
94268,262,462,386,509
94278,262,462,386,509
94288,262,462,386,509
94298,262,462,386,509
94308,262,462,386,509
94318,262,462,386,509
94328,262,462,386,509
94338,262,462,386,509
94348,262,462,386,509
94358,262,462,386,509
94368,262,462,386,509
94379,262,462,386,509
94389,262,462,386,509
94399,262,462,386,509
94409,262,462,386,509
94419,262,462,386,509
94429,262,462,386,509
94439,262,462,386,509
94449,262,462,386,509
94459,262,462,386,509
94469,262,462,386,509
94479,262,462,386,509
94489,262,462,386,509
94499,262,462,386,509
94509,262,462,386,509
94519,262,462,386,509
94529,262,462,386,509
94539,262,462,386,509
94550,262,462,386,509
94560,262,462,386,509
94570,262,462,386,509
94580,262,462,386,509
94590,262,462,386,509
94600,262,462,386,509
94610,262,462,386,509
94620,262,462,386,509
94630,262,462,386,509
94640,262,462,386,509
94650,262,462,386,509
94660,262,462,386,509
94670,262,462,386,509
94680,262,462,386,509
94690,262,462,386,509
94700,262,462,386,509
94710,262,462,386,509
94720,262,462,386,509
94730,262,462,386,509
94740,262,462,386,509
94750,262,462,386,509
94760,262,462,386,509
94770,262,462,386,509
94780,262,462,386,509
94790,262,462,386,509
94800,262,462,386,509
94810,262,462,386,509
94820,262,462,386,509
94830,262,462,386,509
94840,262,462,386,509
94850,262,462,386,509
94860,262,462,386,509
94870,262,462,386,509
94880,262,462,386,509
94891,262,462,386,509
94901,262,462,386,509
94911,262,462,386,509
94921,262,462,386,509
94931,262,462,386,509
94941,262,462,386,509
94951,262,462,386,509
94961,262,462,386,509
94971,262,462,386,509
94981,262,462,386,509
94991,262,462,386,509
95001,262,462,386,509
95011,262,462,386,509
95021,262,462,386,509
95031,262,462,386,509
95041,262,462,386,509
95051,262,462,386,509
95062,262,462,386,509
95072,262,462,386,509
95082,262,462,386,509
95092,262,462,386,509
95102,262,462,386,509
95112,262,462,386,509
95122,262,462,386,509
95132,262,462,386,509
95142,262,462,386,509
95152,262,462,386,509
95162,262,462,386,509
95172,262,462,386,509
95182,262,462,386,509
95192,262,462,386,509
95202,262,462,386,509
95212,262,462,386,509
95222,262,462,386,509
95232,262,462,386,509
95242,262,462,386,509
95252,262,462,386,509
95262,262,462,386,509
95272,262,462,386,509
95282,262,462,386,509
95292,262,462,386,509
95302,262,462,386,509
95312,262,462,386,509
95322,262,462,386,509
95332,262,462,386,509
95342,262,462,386,509
95352,262,462,386,509
95362,262,462,386,509
95372,262,462,386,509
95382,262,462,386,509
95392,262,462,386,509
95403,262,462,386,509
95413,262,462,386,509
95423,262,462,386,509
95433,262,462,386,509
95443,262,462,386,509
95453,262,462,386,509
95463,262,462,386,509
95473,262,462,386,509
95483,262,462,386,509
95493,262,462,386,509
95503,262,462,386,509
95513,262,462,386,509
95523,262,462,386,509
95533,262,462,386,509
95543,262,462,386,509
95553,262,462,386,509
95563,262,462,386,509
95574,262,462,386,509
95584,262,462,386,509
95594,262,462,386,509
95604,262,462,386,509
95614,262,462,386,509
95624,262,462,386,509
95634,262,462,386,509
95644,262,462,386,509
95654,262,462,386,509
95664,262,462,386,509
95674,262,462,386,509
95684,262,462,386,509
95694,262,462,386,509
95704,262,462,386,509
95714,262,462,386,509
95724,262,462,386,509
95734,262,462,386,509
95744,262,462,386,509
95754,262,462,386,509
95764,262,462,386,509
95774,262,462,386,509
95784,262,462,386,509
95794,262,462,386,509
95804,262,462,386,509
95814,262,462,386,509
95824,262,462,386,509
95834,262,462,386,509
95844,262,462,386,509
95854,262,462,386,509
95864,262,462,386,509
95874,262,462,386,509
95884,262,462,386,509
95894,262,462,386,509
95904,262,462,386,509
95915,262,462,386,509
95925,262,462,386,509
95935,262,462,386,509
95945,262,462,386,509
95955,262,462,386,509
95965,262,462,386,509
95975,262,462,386,509
95985,262,462,386,509
95995,262,462,386,509
96005,262,462,386,509
96015,262,462,386,509
96025,262,462,386,509
96035,262,462,386,509
96045,262,462,386,509
96055,262,462,386,509
96065,262,462,386,509
96075,262,462,386,509
96086,262,462,386,509
96096,262,462,386,509
96106,262,462,386,509
96116,262,462,386,509
96126,262,462,386,509
96136,262,462,386,509
96146,262,462,386,509
96156,262,462,386,509
96166,262,462,386,509
96176,262,462,386,509
96186,262,462,386,509
96196,262,462,386,509
96206,262,462,386,509
96216,262,462,386,509
96226,262,462,386,509
96236,262,462,386,509
96246,262,462,386,509
96256,262,462,386,509
96266,262,462,386,509
96276,262,462,386,509
96286,262,462,386,509
96296,262,462,386,509
96306,262,462,386,509
96316,262,462,386,509
96326,262,462,386,509
